date,state,district,pincode,bio_age_5_17,bio_age_17_
22-05-2025,Delhi,South West Delhi,110075,10,11
22-05-2025,Delhi,South West Delhi,110077,13,18
22-05-2025,Delhi,South West Delhi,110078,10,21
22-05-2025,Delhi,West Delhi,110018,34,72
22-05-2025,Delhi,West Delhi,110043,7,12
23-05-2025,Delhi,Central Delhi,110001,0,8
23-05-2025,Delhi,Central Delhi,110002,9,18
23-05-2025,Delhi,Central Delhi,110003,13,21
23-05-2025,Delhi,Central Delhi,110060,1,3
23-05-2025,Delhi,East Delhi,110092,53,108
23-05-2025,Delhi,East Delhi,110096,30,51
23-05-2025,Delhi,Najafgarh,110043,0,5
23-05-2025,Delhi,New Delhi,110021,10,3
23-05-2025,Delhi,North Delhi,110007,22,61
23-05-2025,Delhi,North East Delhi,110093,54,77
23-05-2025,Delhi,North West Delhi,110040,37,45
23-05-2025,Delhi,North West Delhi,110085,38,89
23-05-2025,Delhi,Shahdara,110090,0,2
23-05-2025,Delhi,Shahdara,110095,1,10
23-05-2025,Delhi,South Delhi,110014,5,10
23-05-2025,Delhi,South Delhi,110016,0,1
23-05-2025,Delhi,South Delhi,110019,20,52
23-05-2025,Delhi,South Delhi,110044,57,124
23-05-2025,Delhi,South Delhi,110049,4,15
23-05-2025,Delhi,South Delhi,110076,4,33
23-05-2025,Delhi,South West Delhi,110023,7,6
23-05-2025,Delhi,South West Delhi,110029,1,6
23-05-2025,Delhi,South West Delhi,110057,5,5
23-05-2025,Delhi,South West Delhi,110072,3,7
24-05-2025,Delhi,Central Delhi,110003,8,11
24-05-2025,Delhi,Central Delhi,110008,14,36
24-05-2025,Delhi,Central Delhi,110011,1,3
24-05-2025,Delhi,East Delhi,110051,14,25
24-05-2025,Delhi,East Delhi,110092,40,74
24-05-2025,Delhi,Najafgarh,110043,0,3
24-05-2025,Delhi,North Delhi,110007,19,32
24-05-2025,Delhi,North East,110053,0,74
24-05-2025,Delhi,North East Delhi,110093,43,52
24-05-2025,Delhi,North West Delhi,110009,16,21
24-05-2025,Delhi,North West Delhi,110033,27,79
24-05-2025,Delhi,North West Delhi,110034,17,27
24-05-2025,Delhi,North West Delhi,110082,4,12
24-05-2025,Delhi,North West Delhi,110086,59,160
24-05-2025,Delhi,Shahdara,110093,0,16
24-05-2025,Delhi,South Delhi,110003,0,8
24-05-2025,Delhi,South Delhi,110019,26,33
24-05-2025,Delhi,South Delhi,110025,26,41
24-05-2025,Delhi,South Delhi,110044,52,105
24-05-2025,Delhi,South Delhi,110049,2,3
24-05-2025,Delhi,South West Delhi,110016,0,2
24-05-2025,Delhi,South West Delhi,110021,1,3
24-05-2025,Delhi,South West Delhi,110022,8,8
24-05-2025,Delhi,South West Delhi,110030,0,4
24-05-2025,Delhi,South West Delhi,110038,2,6
24-05-2025,Delhi,South West Delhi,110057,1,4
24-05-2025,Delhi,South West Delhi,110064,5,13
24-05-2025,Delhi,South West Delhi,110071,9,9
24-05-2025,Delhi,South West Delhi,110072,1,3
24-05-2025,Delhi,West Delhi,110027,11,47
24-05-2025,Delhi,West Delhi,110041,59,142
24-05-2025,Delhi,West Delhi,110087,4,12
26-05-2025,Delhi,Central Delhi,110003,7,17
26-05-2025,Delhi,Central Delhi,110011,0,1
26-05-2025,Delhi,Central Delhi,110055,16,32
26-05-2025,Delhi,East Delhi,110093,0,1
26-05-2025,Delhi,North Delhi,110054,16,22
26-05-2025,Delhi,North Delhi,110084,24,67
26-05-2025,Delhi,North West Delhi,110033,65,137
26-05-2025,Delhi,North West Delhi,110039,55,86
26-05-2025,Delhi,Shahdara,110032,7,16
26-05-2025,Delhi,South Delhi,110016,8,5
26-05-2025,Delhi,South Delhi,110017,20,46
26-05-2025,Delhi,South Delhi,110047,7,30
26-05-2025,Delhi,South West Delhi,110010,10,13
25-05-2025,Delhi,Central Delhi,110008,2,16
25-05-2025,Delhi,East Delhi,110092,21,44
25-05-2025,Delhi,East Delhi,110095,11,6
25-05-2025,Delhi,East Delhi,110096,11,25
25-05-2025,Delhi,North East,110053,2,11
25-05-2025,Delhi,North East Delhi,110053,14,21
25-05-2025,Delhi,North East Delhi,110094,31,44
25-05-2025,Delhi,North West Delhi,110085,7,14
25-05-2025,Delhi,Shahdara,110093,1,6
25-05-2025,Delhi,South Delhi,110017,1,4
25-05-2025,Delhi,South Delhi,110019,7,10
25-05-2025,Delhi,South Delhi,110024,1,1
25-05-2025,Delhi,South Delhi,110068,0,1
25-05-2025,Delhi,South West Delhi,110064,2,10
25-05-2025,Delhi,South West Delhi,110071,0,3
25-05-2025,Delhi,South West Delhi,110072,2,1
25-05-2025,Delhi,West Delhi,110041,16,26
27-05-2025,Delhi,Central Delhi,110060,1,5
27-05-2025,Delhi,East Delhi,110091,47,91
27-05-2025,Delhi,East Delhi,110094,1,2
27-05-2025,Delhi,East Delhi,110095,33,67
27-05-2025,Delhi,East Delhi,110096,41,59
27-05-2025,Delhi,North Delhi,110006,45,81
27-05-2025,Delhi,North Delhi,110084,47,67
27-05-2025,Delhi,North West Delhi,110033,52,122
27-05-2025,Delhi,North West Delhi,110034,38,55
27-05-2025,Delhi,North West Delhi,110039,29,88
27-05-2025,Delhi,North West Delhi,110042,62,180
27-05-2025,Delhi,North West Delhi,110094,0,3
27-05-2025,Delhi,Shahdara,110093,9,16
27-05-2025,Delhi,Shahdara,110095,1,19
27-05-2025,Delhi,South Delhi,110014,15,14
27-05-2025,Delhi,South Delhi,110016,7,5
27-05-2025,Delhi,South Delhi,110048,4,6
27-05-2025,Delhi,South Delhi,110062,101,219
27-05-2025,Delhi,South West Delhi,110021,2,9
27-05-2025,Delhi,South West Delhi,110037,29,33
27-05-2025,Delhi,South West Delhi,110061,2,10
27-05-2025,Delhi,South West Delhi,110066,12,7
27-05-2025,Delhi,South West Delhi,110077,31,28
02-06-2025,Delhi,Central Delhi,110003,16,26
02-06-2025,Delhi,Central Delhi,110012,16,32
02-06-2025,Delhi,Central Delhi,110060,0,2
02-06-2025,Delhi,East Delhi,110032,4,27
02-06-2025,Delhi,East Delhi,110053,5,10
02-06-2025,Delhi,East Delhi,110093,0,1
02-06-2025,Delhi,Najafgarh,110043,0,2
02-06-2025,Delhi,North Delhi,110084,28,64
02-06-2025,Delhi,North East,110094,4,88
02-06-2025,Delhi,North East Delhi,110032,44,36
02-06-2025,Delhi,North East Delhi,110094,117,154
02-06-2025,Delhi,North West Delhi,110035,15,34
02-06-2025,Delhi,North West Delhi,110039,11,26
02-06-2025,Delhi,North West Delhi,110085,49,71
02-06-2025,Delhi,North West Delhi,110088,7,26
02-06-2025,Delhi,Shahdara,110053,1,4
02-06-2025,Delhi,South Delhi,110024,1,1
02-06-2025,Delhi,South Delhi,110048,1,6
02-06-2025,Delhi,South Delhi,110080,15,13
02-06-2025,Delhi,South West Delhi,110038,11,7
02-06-2025,Delhi,South West Delhi,110066,1,3
02-06-2025,Delhi,South West Delhi,110072,0,1
02-06-2025,Delhi,West Delhi,110058,4,7
02-06-2025,Delhi,West Delhi,110059,84,164
02-06-2025,Delhi,West Delhi,110087,9,27
03-06-2025,Delhi,Central Delhi,110005,17,45
03-06-2025,Delhi,East Delhi,110032,3,48
03-06-2025,Delhi,East Delhi,110092,47,109
03-06-2025,Delhi,Najafgarh,110043,1,2
03-06-2025,Delhi,New Delhi,110001,6,7
03-06-2025,Delhi,New Delhi,110021,5,10
03-06-2025,Delhi,North Delhi,110007,31,48
03-06-2025,Delhi,North West Delhi,110035,16,35
03-06-2025,Delhi,North West Delhi,110039,40,74
03-06-2025,Delhi,North West Delhi,110089,9,18
03-06-2025,Delhi,South Delhi,110014,4,4
03-06-2025,Delhi,South Delhi,110025,27,64
03-06-2025,Delhi,South Delhi,110044,85,134
03-06-2025,Delhi,South Delhi,110048,8,4
03-06-2025,Delhi,South West Delhi,110016,0,6
03-06-2025,Delhi,South West Delhi,110028,9,12
03-06-2025,Delhi,South West Delhi,110061,8,7
03-06-2025,Delhi,South West Delhi,110066,2,2
03-06-2025,Delhi,South West Delhi,110071,11,29
03-06-2025,Delhi,South West Delhi,110072,1,4
03-06-2025,Delhi,South West Delhi,110078,29,41
03-06-2025,Delhi,West Delhi,110041,77,172
03-06-2025,Delhi,West Delhi,110059,102,240
03-06-2025,Delhi,West Delhi,110063,18,32
03-06-2025,Delhi,West Delhi,110087,8,15
29-05-2025,Delhi,Central Delhi,110005,17,34
29-05-2025,Delhi,Central Delhi,110011,0,3
29-05-2025,Delhi,Central Delhi,110055,13,18
29-05-2025,Delhi,East Delhi,110032,0,35
29-05-2025,Delhi,East Delhi,110096,32,41
29-05-2025,Delhi,Najafgarh,110043,0,3
29-05-2025,Delhi,North Delhi,110006,37,82
29-05-2025,Delhi,North Delhi,110054,4,20
29-05-2025,Delhi,North East,110094,2,72
29-05-2025,Delhi,North East Delhi,110093,72,78
29-05-2025,Delhi,North West Delhi,110009,15,31
29-05-2025,Delhi,North West Delhi,110036,24,40
29-05-2025,Delhi,North West Delhi,110056,0,5
29-05-2025,Delhi,North West Delhi,110088,28,38
29-05-2025,Delhi,North West Delhi,110094,0,1
29-05-2025,Delhi,South Delhi,110016,4,4
29-05-2025,Delhi,South Delhi,110080,8,15
29-05-2025,Delhi,South West Delhi,110021,1,4
29-05-2025,Delhi,South West Delhi,110043,47,93
29-05-2025,Delhi,South West Delhi,110057,3,5
29-05-2025,Delhi,South West Delhi,110067,5,7
29-05-2025,Delhi,South West Delhi,110078,17,36
29-05-2025,Delhi,West Delhi,110018,35,54
29-05-2025,Delhi,West Delhi,110026,8,8
29-05-2025,Delhi,West Delhi,110027,20,44
29-05-2025,Delhi,West Delhi,110059,90,195
28-05-2025,Delhi,Central Delhi,110003,11,16
28-05-2025,Delhi,Central Delhi,110011,0,1
28-05-2025,Delhi,East Delhi,110031,17,34
28-05-2025,Delhi,North Delhi,110006,64,47
28-05-2025,Delhi,North Delhi,110054,7,15
28-05-2025,Delhi,North East,110094,3,91
28-05-2025,Delhi,North West Delhi,110033,55,107
28-05-2025,Delhi,North West Delhi,110034,29,42
28-05-2025,Delhi,North West Delhi,110040,46,54
28-05-2025,Delhi,North West Delhi,110052,29,68
28-05-2025,Delhi,South Delhi,110016,6,9
28-05-2025,Delhi,South Delhi,110024,6,9
28-05-2025,Delhi,South Delhi,110044,71,168
28-05-2025,Delhi,South East Delhi,110025,2,2
28-05-2025,Delhi,South West Delhi,110022,14,18
28-05-2025,Delhi,South West Delhi,110029,6,6
28-05-2025,Delhi,South West Delhi,110037,14,40
28-05-2025,Delhi,South West Delhi,110066,5,2
21-05-2025,Delhi,Central Delhi,110001,0,3
21-05-2025,Delhi,Central Delhi,110002,15,18
21-05-2025,Delhi,Central Delhi,110012,13,33
21-05-2025,Delhi,East Delhi,110096,32,54
21-05-2025,Delhi,New Delhi,110011,0,1
21-05-2025,Delhi,North Delhi,110007,28,42
21-05-2025,Delhi,North East,110093,6,55
21-05-2025,Delhi,North East Delhi,110053,82,113
21-05-2025,Delhi,North West Delhi,110033,49,83
21-05-2025,Delhi,South Delhi,110024,2,7
21-05-2025,Delhi,South Delhi,110076,22,36
21-05-2025,Delhi,South West Delhi,110045,45,49
21-05-2025,Delhi,South West Delhi,110067,10,3
21-05-2025,Delhi,South West Delhi,110071,10,23
21-05-2025,Delhi,South West Delhi,110078,16,18
21-05-2025,Delhi,West Delhi,110041,68,151
20-05-2025,Delhi,Central Delhi,110008,23,42
20-05-2025,Delhi,Central Delhi,110060,3,3
20-05-2025,Delhi,East Delhi,110031,22,42
20-05-2025,Delhi,East Delhi,110032,0,33
20-05-2025,Delhi,East Delhi,110092,56,106
20-05-2025,Delhi,New Delhi,110021,1,5
20-05-2025,Delhi,North East Delhi,110053,111,134
20-05-2025,Delhi,North West Delhi,110042,61,139
20-05-2025,Delhi,Shahdara,110032,10,17
20-05-2025,Delhi,South Delhi,110024,5,4
20-05-2025,Delhi,South Delhi,110080,7,15
20-05-2025,Delhi,South West Delhi,110023,5,10
20-05-2025,Delhi,South West Delhi,110038,4,3
20-05-2025,Delhi,South West Delhi,110043,59,120
20-05-2025,Delhi,South West Delhi,110047,0,1
20-05-2025,Delhi,South West Delhi,110072,0,3
20-05-2025,Delhi,South West Delhi,110078,20,21
20-05-2025,Delhi,West Delhi,110026,1,4
20-05-2025,Delhi,West Delhi,110087,8,14
01-06-2025,Delhi,Central Delhi,110008,9,22
01-06-2025,Delhi,East Delhi,110091,27,62
01-06-2025,Delhi,East Delhi,110092,19,45
01-06-2025,Delhi,North Delhi,110084,7,18
01-06-2025,Delhi,North East,110093,1,15
01-06-2025,Delhi,Shahdara,110053,0,1
01-06-2025,Delhi,South Delhi,110013,0,5
01-06-2025,Delhi,South West Delhi,110037,0,2
01-06-2025,Delhi,South West Delhi,110070,0,1
01-06-2025,Delhi,West Delhi,110041,9,47
30-05-2025,Delhi,East Delhi,110053,4,4
30-05-2025,Delhi,East Delhi,110092,41,90
30-05-2025,Delhi,North Delhi,110007,19,39
30-05-2025,Delhi,North West Delhi,110056,0,1
30-05-2025,Delhi,North West Delhi,110088,16,26
30-05-2025,Delhi,Shahdara,110032,4,11
30-05-2025,Delhi,South Delhi,110014,2,10
30-05-2025,Delhi,South Delhi,110017,11,32
30-05-2025,Delhi,South Delhi,110019,24,34
30-05-2025,Delhi,South Delhi,110025,22,42
30-05-2025,Delhi,South Delhi,110030,23,48
30-05-2025,Delhi,South Delhi,110047,6,26
30-05-2025,Delhi,South West Delhi,110028,3,2
30-05-2025,Delhi,South West Delhi,110045,45,83
30-05-2025,Delhi,South West Delhi,110064,3,11
30-05-2025,Delhi,South West Delhi,110075,9,16
30-05-2025,Delhi,West Delhi,110041,61,162
30-05-2025,Delhi,West Delhi,110063,15,18
31-05-2025,Delhi,Central Delhi,110003,2,7
31-05-2025,Delhi,Central Delhi,110005,10,26
31-05-2025,Delhi,East Delhi,110092,62,80
31-05-2025,Delhi,New Delhi,110001,3,9
31-05-2025,Delhi,North Delhi,110006,26,38
31-05-2025,Delhi,North East,110093,2,49
31-05-2025,Delhi,North East,110094,1,90
31-05-2025,Delhi,Shahdara,110032,3,7
31-05-2025,Delhi,Shahdara,110095,5,4
31-05-2025,Delhi,South Delhi,110016,3,6
31-05-2025,Delhi,South Delhi,110017,16,45
31-05-2025,Delhi,South Delhi,110068,1,5
31-05-2025,Delhi,South West Delhi,110010,3,14
31-05-2025,Delhi,South West Delhi,110016,0,1
31-05-2025,Delhi,South West Delhi,110021,1,2
31-05-2025,Delhi,South West Delhi,110022,5,9
31-05-2025,Delhi,South West Delhi,110029,2,6
31-05-2025,Delhi,South West Delhi,110045,39,55
31-05-2025,Delhi,West Delhi,110027,21,54
31-05-2025,Delhi,West Delhi,110041,55,126
31-05-2025,Delhi,West Delhi,110059,76,138
17-06-2025,Delhi,Central Delhi,110008,25,53
17-06-2025,Delhi,Central Delhi,110055,14,22
17-06-2025,Delhi,Central Delhi,110060,1,1
17-06-2025,Delhi,East Delhi,110092,49,82
17-06-2025,Delhi,North Delhi,110007,35,49
17-06-2025,Delhi,North East Delhi,110053,63,104
17-06-2025,Delhi,North West Delhi,110009,14,17
17-06-2025,Delhi,North West Delhi,110083,15,63
17-06-2025,Delhi,North West Delhi,110088,12,25
17-06-2025,Delhi,South Delhi,110017,12,53
17-06-2025,Delhi,South Delhi,110020,14,22
17-06-2025,Delhi,South Delhi,110030,18,34
17-06-2025,Delhi,South Delhi,110049,11,17
17-06-2025,Delhi,South East Delhi,110025,1,3
17-06-2025,Delhi,South West Delhi,110010,5,13
17-06-2025,Delhi,South West Delhi,110070,13,9
17-06-2025,Delhi,South West Delhi,110071,21,31
17-06-2025,Delhi,West Delhi,110018,28,67
17-06-2025,Delhi,West Delhi,110063,19,29
04-06-2025,Delhi,Central Delhi,110001,0,2
04-06-2025,Delhi,Central Delhi,110002,5,14
04-06-2025,Delhi,Central Delhi,110005,17,30
04-06-2025,Delhi,East Delhi,110051,20,27
04-06-2025,Delhi,East Delhi,110092,44,92
04-06-2025,Delhi,East Delhi,110096,22,50
04-06-2025,Delhi,Najafgarh,110043,1,7
04-06-2025,Delhi,North West Delhi,110035,12,29
04-06-2025,Delhi,North West Delhi,110039,34,68
04-06-2025,Delhi,North West Delhi,110081,21,44
04-06-2025,Delhi,North West Delhi,110082,5,20
04-06-2025,Delhi,North West Delhi,110086,88,161
04-06-2025,Delhi,Shahdara,110032,6,10
04-06-2025,Delhi,Shahdara,110095,2,5
04-06-2025,Delhi,South Delhi,110020,8,27
04-06-2025,Delhi,South Delhi,110049,3,14
04-06-2025,Delhi,South Delhi,110065,4,13
04-06-2025,Delhi,South West Delhi,110021,0,3
04-06-2025,Delhi,South West Delhi,110029,0,5
04-06-2025,Delhi,South West Delhi,110064,2,8
04-06-2025,Delhi,South West Delhi,110066,0,4
04-06-2025,Delhi,South West Delhi,110071,14,13
04-06-2025,Delhi,West Delhi,110026,4,4
04-06-2025,Delhi,West Delhi,110041,56,127
08-06-2025,Delhi,Central Delhi,110002,1,5
08-06-2025,Delhi,Central Delhi,110055,0,2
08-06-2025,Delhi,North Delhi,110054,0,2
08-06-2025,Delhi,North East,110094,0,17
08-06-2025,Delhi,North West Delhi,110009,2,2
08-06-2025,Delhi,North West Delhi,110034,2,16
08-06-2025,Delhi,North West Delhi,110042,8,12
08-06-2025,Delhi,North West Delhi,110086,16,46
08-06-2025,Delhi,North West Delhi,110089,3,7
08-06-2025,Delhi,South Delhi,110016,0,2
08-06-2025,Delhi,South Delhi,110020,6,9
08-06-2025,Delhi,South Delhi,110068,1,0
08-06-2025,Delhi,South Delhi,110076,6,23
08-06-2025,Delhi,South West Delhi,110037,0,2
08-06-2025,Delhi,South West Delhi,110045,9,24
08-06-2025,Delhi,South West Delhi,110057,0,1
08-06-2025,Delhi,South West Delhi,110067,0,1
08-06-2025,Delhi,South West Delhi,110077,0,5
08-06-2025,Delhi,West Delhi,110027,1,2
07-06-2025,Delhi,Central Delhi,110003,1,1
07-06-2025,Delhi,East Delhi,110032,0,8
07-06-2025,Delhi,North East,110053,0,6
07-06-2025,Delhi,North West Delhi,110085,7,15
07-06-2025,Delhi,North West Delhi,110086,22,36
07-06-2025,Delhi,Shahdara,110093,0,1
07-06-2025,Delhi,South West Delhi,110023,0,1
07-06-2025,Delhi,South West Delhi,110029,1,0
07-06-2025,Delhi,South West Delhi,110037,4,3
07-06-2025,Delhi,South West Delhi,110071,1,0
07-06-2025,Delhi,West Delhi,110041,32,43
07-06-2025,Delhi,West Delhi,110043,0,7
07-06-2025,Delhi,West Delhi,110087,1,4
06-06-2025,Delhi,Central Delhi,110011,3,1
06-06-2025,Delhi,Najafgarh,110043,0,6
06-06-2025,Delhi,New Delhi,110021,2,10
06-06-2025,Delhi,North East Delhi,110093,53,58
06-06-2025,Delhi,North West Delhi,110009,14,30
06-06-2025,Delhi,North West Delhi,110056,3,3
06-06-2025,Delhi,North West Delhi,110085,55,96
06-06-2025,Delhi,North West Delhi,110088,22,35
06-06-2025,Delhi,North West Delhi,110089,5,22
06-06-2025,Delhi,South Delhi,110024,2,6
06-06-2025,Delhi,South Delhi,110025,26,34
06-06-2025,Delhi,South Delhi,110049,1,5
06-06-2025,Delhi,South Delhi,110068,9,13
06-06-2025,Delhi,South Delhi,110076,10,29
06-06-2025,Delhi,South West Delhi,110016,0,1
06-06-2025,Delhi,South West Delhi,110022,11,9
06-06-2025,Delhi,South West Delhi,110028,13,9
06-06-2025,Delhi,South West Delhi,110046,9,28
06-06-2025,Delhi,South West Delhi,110073,7,15
06-06-2025,Delhi,South West Delhi,110075,15,15
05-06-2025,Delhi,Central Delhi,110001,0,2
05-06-2025,Delhi,Central Delhi,110005,7,29
05-06-2025,Delhi,East Delhi,110091,47,66
05-06-2025,Delhi,North Delhi,110007,22,47
05-06-2025,Delhi,North East,110094,2,77
05-06-2025,Delhi,North East Delhi,110094,87,145
05-06-2025,Delhi,North West Delhi,110009,17,33
05-06-2025,Delhi,North West Delhi,110088,17,31
05-06-2025,Delhi,Shahdara,110032,5,18
05-06-2025,Delhi,South Delhi,110019,18,31
05-06-2025,Delhi,South Delhi,110024,4,4
05-06-2025,Delhi,South Delhi,110030,26,38
05-06-2025,Delhi,South Delhi,110044,51,129
05-06-2025,Delhi,South Delhi,110080,5,9
05-06-2025,Delhi,South West Delhi,110016,0,1
05-06-2025,Delhi,South West Delhi,110023,6,9
05-06-2025,Delhi,South West Delhi,110028,4,8
05-06-2025,Delhi,South West Delhi,110057,6,6
05-06-2025,Delhi,South West Delhi,110066,2,7
09-06-2025,Delhi,Central Delhi,110011,1,2
09-06-2025,Delhi,Central Delhi,110055,15,18
09-06-2025,Delhi,Central Delhi,110060,2,3
09-06-2025,Delhi,East Delhi,110032,1,26
09-06-2025,Delhi,East Delhi,110053,9,4
09-06-2025,Delhi,North East,110093,3,52
09-06-2025,Delhi,North East Delhi,110094,88,155
09-06-2025,Delhi,North West Delhi,110039,27,67
09-06-2025,Delhi,North West Delhi,110042,54,119
09-06-2025,Delhi,North West Delhi,110052,34,77
09-06-2025,Delhi,North West Delhi,110083,10,56
09-06-2025,Delhi,North West Delhi,110085,49,81
09-06-2025,Delhi,North West Delhi,110086,80,162
09-06-2025,Delhi,North West Delhi,110094,0,1
09-06-2025,Delhi,South Delhi,110080,9,16
09-06-2025,Delhi,South West Delhi,110023,3,1
09-06-2025,Delhi,South West Delhi,110028,2,12
09-06-2025,Delhi,South West Delhi,110045,26,68
09-06-2025,Delhi,South West Delhi,110064,5,9
09-06-2025,Delhi,South West Delhi,110066,3,7
09-06-2025,Delhi,South West Delhi,110077,21,30
09-06-2025,Delhi,South West Delhi,110078,22,25
09-06-2025,Delhi,West Delhi,110018,30,70
10-06-2025,Delhi,Central Delhi,110001,0,3
10-06-2025,Delhi,Central Delhi,110004,1,4
10-06-2025,Delhi,Central Delhi,110008,17,42
10-06-2025,Delhi,Central Delhi,110011,2,3
10-06-2025,Delhi,East Delhi,110091,32,62
10-06-2025,Delhi,North Delhi,110084,30,62
10-06-2025,Delhi,North East Delhi,110032,23,35
10-06-2025,Delhi,North East Delhi,110094,88,117
10-06-2025,Delhi,North West Delhi,110086,76,165
10-06-2025,Delhi,North West Delhi,110088,11,34
10-06-2025,Delhi,Shahdara,110032,5,13
10-06-2025,Delhi,South Delhi,110014,9,9
10-06-2025,Delhi,South Delhi,110017,9,41
10-06-2025,Delhi,South Delhi,110019,17,38
10-06-2025,Delhi,South Delhi,110020,7,14
10-06-2025,Delhi,South Delhi,110024,5,3
10-06-2025,Delhi,South Delhi,110049,5,8
10-06-2025,Delhi,South West Delhi,110047,1,1
10-06-2025,Delhi,South West Delhi,110064,5,9
10-06-2025,Delhi,South West Delhi,110066,0,3
10-06-2025,Delhi,South West Delhi,110071,12,25
10-06-2025,Delhi,West Delhi,110018,36,51
10-06-2025,Delhi,West Delhi,110058,1,14
10-06-2025,Delhi,West Delhi,110063,8,22
11-06-2025,Delhi,Central Delhi,110005,18,27
11-06-2025,Delhi,Central Delhi,110055,18,19
11-06-2025,Delhi,Central Delhi,110060,1,3
11-06-2025,Delhi,East Delhi,110091,28,69
11-06-2025,Delhi,East Delhi,110092,49,79
11-06-2025,Delhi,New Delhi,110001,2,11
11-06-2025,Delhi,North West Delhi,110035,13,23
11-06-2025,Delhi,North West Delhi,110036,31,28
11-06-2025,Delhi,North West Delhi,110042,55,143
11-06-2025,Delhi,North West Delhi,110082,10,18
11-06-2025,Delhi,Shahdara,110032,4,6
11-06-2025,Delhi,South Delhi,110017,19,31
11-06-2025,Delhi,South Delhi,110068,5,15
11-06-2025,Delhi,South Delhi,110076,13,27
11-06-2025,Delhi,South West Delhi,110029,1,5
11-06-2025,Delhi,South West Delhi,110037,31,53
11-06-2025,Delhi,South West Delhi,110057,5,10
11-06-2025,Delhi,South West Delhi,110067,3,5
11-06-2025,Delhi,South West Delhi,110072,1,4
11-06-2025,Delhi,West Delhi,110015,12,33
11-06-2025,Delhi,West Delhi,110058,7,7
11-06-2025,Delhi,West Delhi,110063,13,30
12-06-2025,Delhi,Central Delhi,110003,7,20
12-06-2025,Delhi,Central Delhi,110055,11,26
12-06-2025,Delhi,North Delhi,110006,38,68
12-06-2025,Delhi,North Delhi,110084,30,67
12-06-2025,Delhi,North West Delhi,110035,23,32
12-06-2025,Delhi,North West Delhi,110056,1,1
12-06-2025,Delhi,South Delhi,110003,0,11
12-06-2025,Delhi,South Delhi,110013,15,13
12-06-2025,Delhi,South Delhi,110016,6,5
12-06-2025,Delhi,South Delhi,110030,25,52
12-06-2025,Delhi,South Delhi,110044,67,97
12-06-2025,Delhi,South Delhi,110068,4,3
12-06-2025,Delhi,South West Delhi,110016,0,3
12-06-2025,Delhi,South West Delhi,110037,18,27
12-06-2025,Delhi,South West Delhi,110064,9,18
12-06-2025,Delhi,South West Delhi,110067,3,8
12-06-2025,Delhi,South West Delhi,110073,14,16
13-06-2025,Delhi,Central Delhi,110002,10,21
13-06-2025,Delhi,Central Delhi,110004,0,1
13-06-2025,Delhi,Central Delhi,110060,1,7
13-06-2025,Delhi,East Delhi,110096,25,65
13-06-2025,Delhi,North Delhi,110006,21,54
13-06-2025,Delhi,North Delhi,110054,14,19
13-06-2025,Delhi,North East Delhi,110032,15,38
13-06-2025,Delhi,North East Delhi,110094,97,125
13-06-2025,Delhi,North West Delhi,110009,10,28
13-06-2025,Delhi,North West Delhi,110033,43,78
13-06-2025,Delhi,North West Delhi,110052,28,50
13-06-2025,Delhi,North West Delhi,110086,72,205
13-06-2025,Delhi,South Delhi,110030,13,44
